PMC6857441_OgerInput.txtOger_out.csv:68 aldosterone synthase
PMC5270706_OgerInput.txtOger_out.csv:23 alkane hydroxylase
PMC6208721_OgerInput.txtOger_out.csv:128 alkane hydroxylase
PMC6208721_OgerInput.txtOger_out.csv:128 alkane hydroxylase
PMC5554347_OgerInput.txtOger_out.csv:28 aniline hydroxylase
PMC6976685_OgerInput.txtOger_out.csv:168 apocytochrome c
PMC6976685_OgerInput.txtOger_out.csv:172 apocytochrome c
PMC6976685_OgerInput.txtOger_out.csv:173 apocytochrome c
PMC6976685_OgerInput.txtOger_out.csv:201 apocytochrome c
PMC6976685_OgerInput.txtOger_out.csv:5 apocytochrome c
PMC6976685_OgerInput.txtOger_out.csv:7 apocytochrome c
PMC6063329_OgerInput.txtOger_out.csv:487 BROD
PMC6063329_OgerInput.txtOger_out.csv:487 BROD
PMC6063329_OgerInput.txtOger_out.csv:500 BROD
PMC6063329_OgerInput.txtOger_out.csv:500 BROD
PMC6063329_OgerInput.txtOger_out.csv:506 BROD
PMC6063329_OgerInput.txtOger_out.csv:506 BROD
PMC6063329_OgerInput.txtOger_out.csv:679 BROD
PMC6063329_OgerInput.txtOger_out.csv:679 BROD
PMC6063329_OgerInput.txtOger_out.csv:74 BROD
PMC6063329_OgerInput.txtOger_out.csv:74 BROD
PMC5850782_OgerInput.txtOger_out.csv:236 cinnamate 4-hydroxylase
PMC5850782_OgerInput.txtOger_out.csv:28 cinnamate 4-hydroxylase
PMC5850782_OgerInput.txtOger_out.csv:3 cinnamate 4-hydroxylase
PMC6480179_OgerInput.txtOger_out.csv:75 cinnamate 4-hydroxylase
PMC6480179_OgerInput.txtOger_out.csv:7 cinnamate 4-hydroxylase
PMC6826380_OgerInput.txtOger_out.csv:18 cinnamate 4-hydroxylase
PMC6151550_OgerInput.txtOger_out.csv:57 coumarin 7-hydroxylase
PMC6032366_OgerInput.txtOger_out.csv:44 CYP101
PMC6032366_OgerInput.txtOger_out.csv:76 CYP101
PMC6032366_OgerInput.txtOger_out.csv:95 CYP101
PMC6032366_OgerInput.txtOger_out.csv:96 CYP101
PMC6032366_OgerInput.txtOger_out.csv:96 CYP101
PMC6032366_OgerInput.txtOger_out.csv:97 CYP101
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:55 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:55 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:55 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:55 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:62 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:62 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:62 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:62 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:217 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:217 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:217 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:217 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:63 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:63 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:63 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:63 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:70 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:70 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:70 CYP11A1
PMC6857441_OgerInput.txtOger_out.csv:70 CYP11A1
PMC6976991_OgerInput.txtOger_out.csv:141 CYP11A1
PMC6976991_OgerInput.txtOger_out.csv:141 CYP11A1
PMC6976991_OgerInput.txtOger_out.csv:141 CYP11A1
PMC6976991_OgerInput.txtOger_out.csv:141 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:109 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:109 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:109 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:109 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:110 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:110 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:110 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:110 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:112 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:112 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:112 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:112 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:115 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:115 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:115 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:115 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:120 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:120 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:120 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:120 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:121 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:121 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:121 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:121 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:123 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:123 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:123 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:123 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:124 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:124 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:124 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:124 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:13 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:13 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:13 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:13 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:28 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:28 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:28 CYP11A1
PMC7570361_OgerInput.txtOger_out.csv:28 CYP11A1
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11B1
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11B1
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11B1
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11B1
PMC5762833_OgerInput.txtOger_out.csv:55 CYP11B1
PMC5762833_OgerInput.txtOger_out.csv:55 CYP11B1
PMC5762833_OgerInput.txtOger_out.csv:55 CYP11B1
PMC5762833_OgerInput.txtOger_out.csv:55 CYP11B1
PMC6857441_OgerInput.txtOger_out.csv:111 CYP11B1
PMC6857441_OgerInput.txtOger_out.csv:111 CYP11B1
PMC6857441_OgerInput.txtOger_out.csv:111 CYP11B1
PMC6857441_OgerInput.txtOger_out.csv:111 CYP11B1
PMC6857441_OgerInput.txtOger_out.csv:72 CYP11B1
PMC6857441_OgerInput.txtOger_out.csv:72 CYP11B1
PMC6857441_OgerInput.txtOger_out.csv:72 CYP11B1
PMC6857441_OgerInput.txtOger_out.csv:72 CYP11B1
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:143 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:145 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:145 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:145 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:145 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:149 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:149 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:149 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:149 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:152 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:152 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:152 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:152 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:156 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:156 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:156 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:156 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:160 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:160 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:160 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:160 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:163 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:163 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:163 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:163 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:163 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:163 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:163 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:163 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:165 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:165 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:165 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:165 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:167 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:167 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:167 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:167 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:177 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:177 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:177 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:177 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:182 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:182 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:182 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:182 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:54 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:54 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:54 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:54 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:56 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:56 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:56 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:56 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:60 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:60 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:60 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:60 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:62 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:62 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:62 CYP11B2
PMC5762833_OgerInput.txtOger_out.csv:62 CYP11B2
PMC6857441_OgerInput.txtOger_out.csv:68 CYP11B2
PMC6857441_OgerInput.txtOger_out.csv:68 CYP11B2
PMC6857441_OgerInput.txtOger_out.csv:68 CYP11B2
PMC6857441_OgerInput.txtOger_out.csv:68 CYP11B2
PMC6857441_OgerInput.txtOger_out.csv:107 CYP17
PMC6857441_OgerInput.txtOger_out.csv:107 CYP17
PMC6857441_OgerInput.txtOger_out.csv:217 CYP17
PMC6857441_OgerInput.txtOger_out.csv:217 CYP17
PMC6857441_OgerInput.txtOger_out.csv:333 CYP17
PMC6857441_OgerInput.txtOger_out.csv:333 CYP17
PMC6857441_OgerInput.txtOger_out.csv:66 CYP17
PMC6857441_OgerInput.txtOger_out.csv:66 CYP17
PMC6857441_OgerInput.txtOger_out.csv:70 CYP17
PMC6857441_OgerInput.txtOger_out.csv:70 CYP17
PMC6857441_OgerInput.txtOger_out.csv:75 CYP17
PMC6857441_OgerInput.txtOger_out.csv:75 CYP17
PMC6857441_OgerInput.txtOger_out.csv:75 CYP17
PMC6857441_OgerInput.txtOger_out.csv:75 CYP17
PMC6857441_OgerInput.txtOger_out.csv:76 CYP17
PMC6857441_OgerInput.txtOger_out.csv:76 CYP17
PMC6857441_OgerInput.txtOger_out.csv:87 CYP17
PMC6857441_OgerInput.txtOger_out.csv:87 CYP17
PMC6976991_OgerInput.txtOger_out.csv:141 CYP17
PMC6976991_OgerInput.txtOger_out.csv:141 CYP17
PMC7084598_OgerInput.txtOger_out.csv:200 CYP17
PMC7084598_OgerInput.txtOger_out.csv:200 CYP17
PMC7084598_OgerInput.txtOger_out.csv:208 CYP17
PMC7084598_OgerInput.txtOger_out.csv:208 CYP17
PMC7084598_OgerInput.txtOger_out.csv:79 CYP17
PMC7084598_OgerInput.txtOger_out.csv:79 CYP17
PMC7084598_OgerInput.txtOger_out.csv:79 CYP17
PMC7084598_OgerInput.txtOger_out.csv:79 CYP17
PMC7084598_OgerInput.txtOger_out.csv:80 CYP17
PMC7084598_OgerInput.txtOger_out.csv:80 CYP17
PMC7084598_OgerInput.txtOger_out.csv:91 CYP17
PMC7084598_OgerInput.txtOger_out.csv:91 CYP17
PMC7084598_OgerInput.txtOger_out.csv:95 CYP17
PMC7084598_OgerInput.txtOger_out.csv:95 CYP17
PMC7570361_OgerInput.txtOger_out.csv:29 CYP17
PMC7570361_OgerInput.txtOger_out.csv:29 CYP17
PMC7570361_OgerInput.txtOger_out.csv:35 CYP17
PMC7570361_OgerInput.txtOger_out.csv:35 CYP17
PMC7570361_OgerInput.txtOger_out.csv:36 CYP17
PMC7570361_OgerInput.txtOger_out.csv:36 CYP17
PMC6032366_OgerInput.txtOger_out.csv:189 CYP19
PMC6032366_OgerInput.txtOger_out.csv:189 CYP19
PMC6032366_OgerInput.txtOger_out.csv:189 CYP19
PMC6032366_OgerInput.txtOger_out.csv:189 CYP19
PMC6680729_OgerInput.txtOger_out.csv:64 CYP19
PMC6680729_OgerInput.txtOger_out.csv:64 CYP19
PMC6680729_OgerInput.txtOger_out.csv:64 CYP19
PMC6680729_OgerInput.txtOger_out.csv:64 CYP19
PMC6857441_OgerInput.txtOger_out.csv:122 CYP19
PMC6857441_OgerInput.txtOger_out.csv:122 CYP19
PMC6857441_OgerInput.txtOger_out.csv:122 CYP19
PMC6857441_OgerInput.txtOger_out.csv:122 CYP19
PMC6857441_OgerInput.txtOger_out.csv:126 CYP19
PMC6857441_OgerInput.txtOger_out.csv:126 CYP19
PMC6857441_OgerInput.txtOger_out.csv:126 CYP19
PMC6857441_OgerInput.txtOger_out.csv:126 CYP19
PMC6857441_OgerInput.txtOger_out.csv:128 CYP19
PMC6857441_OgerInput.txtOger_out.csv:128 CYP19
PMC6857441_OgerInput.txtOger_out.csv:128 CYP19
PMC6857441_OgerInput.txtOger_out.csv:128 CYP19
PMC6862182_OgerInput.txtOger_out.csv:129 CYP19
PMC6862182_OgerInput.txtOger_out.csv:129 CYP19
PMC6862182_OgerInput.txtOger_out.csv:129 CYP19
PMC6862182_OgerInput.txtOger_out.csv:129 CYP19
PMC7084598_OgerInput.txtOger_out.csv:200 CYP19
PMC7084598_OgerInput.txtOger_out.csv:200 CYP19
PMC7084598_OgerInput.txtOger_out.csv:200 CYP19
PMC7084598_OgerInput.txtOger_out.csv:200 CYP19
PMC7531579_OgerInput.txtOger_out.csv:154 CYP19
PMC7531579_OgerInput.txtOger_out.csv:154 CYP19
PMC7531579_OgerInput.txtOger_out.csv:154 CYP19
PMC7531579_OgerInput.txtOger_out.csv:154 CYP19
PMC8001203_OgerInput.txtOger_out.csv:21 CYP19
PMC8001203_OgerInput.txtOger_out.csv:21 CYP19
PMC8001203_OgerInput.txtOger_out.csv:21 CYP19
PMC8001203_OgerInput.txtOger_out.csv:21 CYP19
PMC8001203_OgerInput.txtOger_out.csv:40 CYP19
PMC8001203_OgerInput.txtOger_out.csv:40 CYP19
PMC8001203_OgerInput.txtOger_out.csv:40 CYP19
PMC8001203_OgerInput.txtOger_out.csv:40 CYP19
PMC6984740_OgerInput.txtOger_out.csv:121 cyp1a1
PMC6984740_OgerInput.txtOger_out.csv:121 cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:142 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:142 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:144 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:144 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:145 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:145 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:146 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:146 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:148 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:148 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:148 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:148 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:149 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:149 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:150 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:150 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:97 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:97 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:98 Cyp1a1
PMC5219702_OgerInput.txtOger_out.csv:98 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:181 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:181 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:182 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:182 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:187 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:187 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:188 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:188 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:190 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:190 Cyp1a1
PMC6984740_OgerInput.txtOger_out.csv:212 Cyp1a1
PMC6984740_OgerInput.txtOger_out.csv:212 Cyp1a1
PMC6063329_OgerInput.txtOger_out.csv:550 Cyp1A1
PMC6063329_OgerInput.txtOger_out.csv:550 Cyp1A1
PMC5215688_OgerInput.txtOger_out.csv:26 CYP1A1
PMC5215688_OgerInput.txtOger_out.csv:26 CYP1A1
PMC5215688_OgerInput.txtOger_out.csv:28 CYP1A1
PMC5215688_OgerInput.txtOger_out.csv:28 CYP1A1
PMC5215688_OgerInput.txtOger_out.csv:7 CYP1A1
PMC5215688_OgerInput.txtOger_out.csv:7 CYP1A1
PMC5219702_OgerInput.txtOger_out.csv:143 CYP1A1
PMC5219702_OgerInput.txtOger_out.csv:143 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:134 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:134 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:161 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:161 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:161 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:161 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:162 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:162 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:169 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:169 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:169 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:169 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:170 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:170 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:191 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:191 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:197 CYP1A1
PMC5363288_OgerInput.txtOger_out.csv:197 CYP1A1
PMC5620569_OgerInput.txtOger_out.csv:96 CYP1A1
PMC5620569_OgerInput.txtOger_out.csv:96 CYP1A1
PMC5653753_OgerInput.txtOger_out.csv:32 CYP1A1
PMC5653753_OgerInput.txtOger_out.csv:32 CYP1A1
PMC5653753_OgerInput.txtOger_out.csv:33 CYP1A1
PMC5653753_OgerInput.txtOger_out.csv:33 CYP1A1
PMC5653753_OgerInput.txtOger_out.csv:49 CYP1A1
PMC5653753_OgerInput.txtOger_out.csv:49 CYP1A1
PMC5653753_OgerInput.txtOger_out.csv:71 CYP1A1
PMC5653753_OgerInput.txtOger_out.csv:71 CYP1A1
PMC5684854_OgerInput.txtOger_out.csv:126 CYP1A1
PMC5684854_OgerInput.txtOger_out.csv:126 CYP1A1
PMC5707660_OgerInput.txtOger_out.csv:163 CYP1A1
PMC5707660_OgerInput.txtOger_out.csv:163 CYP1A1
PMC5707660_OgerInput.txtOger_out.csv:164 CYP1A1
PMC5707660_OgerInput.txtOger_out.csv:164 CYP1A1
PMC5707660_OgerInput.txtOger_out.csv:165 CYP1A1
PMC5707660_OgerInput.txtOger_out.csv:165 CYP1A1
PMC5707660_OgerInput.txtOger_out.csv:263 CYP1A1
PMC5707660_OgerInput.txtOger_out.csv:263 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:43 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:43 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:46 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:46 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:47 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:47 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:48 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:48 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:48 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:48 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:49 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:49 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:50 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:50 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:51 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:51 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:51 CYP1A1
PMC5872083_OgerInput.txtOger_out.csv:51 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:136 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:136 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:203 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:203 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:207 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:207 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:54 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:54 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:55 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:55 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:56 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:56 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:57 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:57 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:58 CYP1A1
PMC5877702_OgerInput.txtOger_out.csv:58 CYP1A1
PMC5934382_OgerInput.txtOger_out.csv:127 CYP1A1
PMC5934382_OgerInput.txtOger_out.csv:127 CYP1A1
PMC5934382_OgerInput.txtOger_out.csv:128 CYP1A1
PMC5934382_OgerInput.txtOger_out.csv:128 CYP1A1
PMC5934382_OgerInput.txtOger_out.csv:53 CYP1A1
PMC5934382_OgerInput.txtOger_out.csv:53 CYP1A1
PMC5934382_OgerInput.txtOger_out.csv:54 CYP1A1
PMC5934382_OgerInput.txtOger_out.csv:54 CYP1A1
PMC6017200_OgerInput.txtOger_out.csv:130 CYP1A1
PMC6017200_OgerInput.txtOger_out.csv:130 CYP1A1
PMC6017200_OgerInput.txtOger_out.csv:80 CYP1A1
PMC6017200_OgerInput.txtOger_out.csv:80 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:207 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:207 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:232 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:232 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:242 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:242 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:243 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:243 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:244 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:244 CYP1A1
PMC6032366_OgerInput.txtOger_out.csv:245 CYP1A1
